?2015-12-03 07:05:00,46,19,3.099,3.5
?2015-12-03 07:10:00,52,20,3.727,4.1
?2015-12-03 07:15:00,51,20,3.592,4
?2015-12-03 07:20:00,48,20,3.422,3.8
?2015-12-03 07:25:00,65,20,4.907,5.4
?2015-12-03 07:30:00,77,20,6.127,6.6
?2015-12-03 07:35:00,75,21,5.967,6.4
?2015-12-03 07:40:00,53,20,3.723,4.2
?2015-12-03 07:45:00,66,20,5.123,5.6
?2015-12-03 07:50:00,61,21,4.549,5
?2015-12-03 07:55:00,68,21,5.132,5.6
?2015-12-03 08:00:00,71,20,5.395,5.8
?2015-12-03 08:05:00,76,20,5.857,6.3
?2015-12-03 08:10:00,99,20,8.003,8.5
?2015-12-03 08:15:00,95,21,7.578,8.1
?2015-12-03 08:20:00,86,21,6.766,7.2
?2015-12-03 08:25:00,89,21,6.964,7.4
?2015-12-03 08:30:00,115,21,9.223,9.7
?2015-12-03 08:35:00,84,21,6.48,6.9
?2015-12-03 08:40:00,89,21,6.741,7.2
?2015-12-03 08:45:00,113,21,9.177,9.7
?2015-12-03 08:50:00,179,23,15.36,16.1
?2015-12-03 08:55:00,117,23,9.561,10.1
?2015-12-03 09:00:00,108,23,8.761,9.3
?2015-12-03 09:05:00,115,22,9.516,10.1
?2015-12-03 09:10:00,148,22,12.556,13.2
?2015-12-03 09:15:00,139,22,11.565,12.2
?2015-12-03 09:20:00,159,22,13.278,13.9
?2015-12-03 09:25:00,173,23,14.851,15.6
?2015-12-03 09:30:00,142,23,12.027,12.7
?2015-12-03 09:35:00,127,23,10.544,11.1
?2015-12-03 09:40:00,89,23,6.931,7.4
?2015-12-03 09:45:00,110,23,8.933,9.5
?2015-12-03 09:50:00,164,23,14.172,14.9
?2015-12-03 09:55:00,173,25,14.774,15.5
?2015-12-03 10:00:00,221,25,19.533,20.4
?2015-12-03 10:05:00,316,26,28.059,29.2
?2015-12-03 10:10:00,162,26,13.786,14.5
?2015-12-03 10:15:00,204,24,17.682,18.5
?2015-12-03 10:20:00,156,25,13.212,13.9
?2015-12-03 10:25:00,188,25,16.219,17
?2015-12-03 10:30:00,234,26,20.307,21.2
?2015-12-03 10:35:00,351,28,30.094,31.4
?2015-12-03 10:40:00,417,30,37.739,39.3
?2015-12-03 10:45:00,398,32,35.595,37.1
?2015-12-03 10:50:00,482,31,44.281,46.1
?2015-12-03 10:55:00,229,31,20.655,21.6
?2015-12-03 11:00:00,332,31,29.759,31
?2015-12-03 11:05:00,354,34,34.211,35.6
?2015-12-03 11:10:00,541,37,50.624,52.7
?2015-12-03 11:15:00,529,38,49.198,51.2
?2015-12-03 11:20:00,547,39,49.685,51.7
?2015-12-03 11:25:00,555,38,49.594,51.6
?2015-12-03 11:30:00,549,38,48.901,50.9
?2015-12-03 11:35:00,527,38,46.54,48.4
?2015-12-03 11:40:00,442,35,39.509,41.1
?2015-12-03 11:45:00,420,33,37.073,38.6
?2015-12-03 11:50:00,527,34,45.969,47.8
?2015-12-03 11:55:00,533,36,46.54,48.4
?2015-12-03 12:00:00,544,37,47.491,49.4
?2015-12-03 12:05:00,610,38,51.888,54
?2015-12-03 12:10:00,737,39,59.602,62.1
?2015-12-03 12:15:00,620,40,46.495,48.4
?2015-12-03 12:20:00,323,38,26.935,28.1
?2015-12-03 12:25:00,284,34,24.104,25.2
?2015-12-03 12:30:00,298,33,27.598,28.8
?2015-12-03 12:35:00,558,33,49.395,51.4
?2015-12-03 12:40:00,545,35,46.626,48.5
?2015-12-03 12:45:00,570,37,47.868,49.8
?2015-12-03 12:50:00,561,36,47.197,49.1
?2015-12-03 12:55:00,469,35,38.471,40.1
?2015-12-03 13:00:00,361,34,30.115,31.4
?2015-12-03 13:05:00,307,33,25.824,26.9
?2015-12-03 13:10:00,281,32,23.746,24.8
?2015-12-03 13:15:00,303,32,25.399,26.5
?2015-12-03 13:20:00,325,32,27.331,28.5
?2015-12-03 13:25:00,312,33,26.192,27.3
?2015-12-03 13:30:00,310,33,25.913,27
?2015-12-03 13:35:00,331,34,28.073,29.3
?2015-12-03 13:40:00,339,33,28.517,29.7
?2015-12-03 13:45:00,286,34,24.057,25.1
?2015-12-03 13:50:00,239,33,20.275,21.2
?2015-12-03 13:55:00,237,31,20.628,21.6
?2015-12-03 14:00:00,418,32,33.775,35.2
?2015-12-03 14:05:00,398,32,31.525,32.8
?2015-12-03 14:10:00,401,32,31.501,32.8
?2015-12-03 14:15:00,386,32,29.969,31.2
?2015-12-03 14:20:00,364,31,27.935,29.1
?2015-12-03 14:25:00,377,31,28.769,30
?2015-12-03 14:30:00,378,31,28.207,29.4
?2015-12-03 14:35:00,377,31,28.192,29.4
?2015-12-03 14:40:00,258,30,18.579,19.5
?2015-12-03 14:45:00,235,29,17.699,18.6
?2015-12-03 14:50:00,329,28,24.832,25.9
?2015-12-03 14:55:00,258,29,19.651,20.6
?2015-12-03 15:00:00,251,30,19.571,20.5
?2015-12-03 15:05:00,202,30,15.617,16.4
?2015-12-03 15:10:00,144,29,11.173,11.8
?2015-12-03 15:15:00,223,29,17.002,17.8
?2015-12-03 15:20:00,239,29,18.026,18.9
?2015-12-03 15:25:00,185,29,14.353,15.1
?2015-12-03 15:30:00,139,29,10.975,11.6
?2015-12-03 15:35:00,124,28,9.661,10.3
